 frequency           gain_db             phase_rad          
 5.470159628940e-01  7.841665382648e+01 -1.674419543630e-03 
 5.495408738576e-01  7.841665371382e+01 -1.682148505354e-03 
 5.520774392808e-01  7.841665360012e+01 -1.689913141192e-03 
 5.546257129579e-01  7.841665348537e+01 -1.697713615810e-03 
 5.571857489319e-01  7.841665336956e+01 -1.705550094633e-03 
 5.597576014951e-01  7.841665325268e+01 -1.713422743851e-03 
 5.623413251904e-01  7.841665313471e+01 -1.721331730420e-03 
 5.649369748123e-01  7.841665301565e+01 -1.729277222067e-03 
 5.675446054086e-01  7.841665289549e+01 -1.737259387293e-03 
 5.701642722808e-01  7.841665277422e+01 -1.745278395376e-03 
 5.727960309858e-01  7.841665265183e+01 -1.753334416377e-03 
 5.754399373372e-01  7.841665252830e+01 -1.761427621141e-03 
 5.780960474057e-01  7.841665240364e+01 -1.769558181301e-03 
 5.807644175213e-01  7.841665227781e+01 -1.777726269282e-03 
 5.834451042738e-01  7.841665215083e+01 -1.785932058307e-03 
 5.861381645140e-01  7.841665202267e+01 -1.794175722396e-03 
 5.888436553556e-01  7.841665189332e+01 -1.802457436372e-03 
 5.915616341755e-01  7.841665176278e+01 -1.810777375868e-03 
 5.942921586156e-01  7.841665163103e+01 -1.819135717325e-03 
 5.970352865839e-01  7.841665149805e+01 -1.827532637998e-03 
 5.997910762555e-01  7.841665136385e+01 -1.835968315963e-03 
 6.025595860744e-01  7.841665122841e+01 -1.844442930113e-03 
 6.053408747539e-01  7.841665109171e+01 -1.852956660172e-03 
 6.081350012787e-01  7.841665095375e+01 -1.861509686690e-03 
 6.109420249056e-01  7.841665081452e+01 -1.870102191052e-03 
 6.137620051648e-01  7.841665067399e+01 -1.878734355480e-03 
 6.165950018615e-01  7.841665053216e+01 -1.887406363035e-03 
 6.194410750768e-01  7.841665038903e+01 -1.896118397626e-03 
 6.223002851692e-01  7.841665024456e+01 -1.904870644009e-03 
 6.251726927757e-01  7.841665009876e+01 -1.913663287792e-03 
 6.280583588133e-01  7.841664995162e+01 -1.922496515442e-03 
 6.309573444802e-01  7.841664980311e+01 -1.931370514285e-03 
 6.338697112569e-01  7.841664965322e+01 -1.940285472511e-03 
 6.367955209079e-01  7.841664950195e+01 -1.949241579181e-03 
 6.397348354827e-01  7.841664934928e+01 -1.958239024226e-03 
 6.426877173170e-01  7.841664919520e+01 -1.967277998455e-03 
 6.456542290347e-01  7.841664903969e+01 -1.976358693557e-03 
 6.486344335483e-01  7.841664888274e+01 -1.985481302106e-03 
 6.516283940609e-01  7.841664872434e+01 -1.994646017565e-03 
 6.546361740673e-01  7.841664856447e+01 -2.003853034290e-03 
 6.576578373554e-01  7.841664840313e+01 -2.013102547534e-03 
 6.606934480076e-01  7.841664824029e+01 -2.022394753450e-03 
 6.637430704019e-01  7.841664807595e+01 -2.031729849098e-03 
 6.668067692136e-01  7.841664791008e+01 -2.041108032447e-03 
 6.698846094165e-01  7.841664774268e+01 -2.050529502378e-03 
 6.729766562843e-01  7.841664757373e+01 -2.059994458693e-03 
 6.760829753920e-01  7.841664740322e+01 -2.069503102113e-03 
 6.792036326172e-01  7.841664723113e+01 -2.079055634289e-03 
 6.823386941417e-01  7.841664705745e+01 -2.088652257798e-03 
