 frequency              v(net6)                v(net6)               
 2.041737944669548e+00  2.848757649281862e+02 -6.309498004659653e-02 
 2.051162178825584e+00  2.848757647991198e+02 -6.338621321344604e-02 
 2.060629913270019e+00  2.848757646688593e+02 -6.367879065111709e-02 
 2.070141348791061e+00  2.848757645373934e+02 -6.397271856447630e-02 
 2.079696687103715e+00  2.848757644047110e+02 -6.426800318703053e-02 
 2.089296130854059e+00  2.848757642708009e+02 -6.456465078105934e-02 
 2.098939883623544e+00  2.848757641356518e+02 -6.486266763774731e-02 
 2.108628149933310e+00  2.848757639992522e+02 -6.516206007731791e-02 
 2.118361135248522e+00  2.848757638615904e+02 -6.546283444916723e-02 
 2.128139045982733e+00  2.848757637226551e+02 -6.576499713199895e-02 
 2.137962089502253e+00  2.848757635824339e+02 -6.606855453395913e-02 
 2.147830474130555e+00  2.848757634409156e+02 -6.637351309277266e-02 
 2.157744409152688e+00  2.848757632980876e+02 -6.667987927587939e-02 
 2.167704104819717e+00  2.848757631539381e+02 -6.698765958057158e-02 
 2.177709772353181e+00  2.848757630084548e+02 -6.729686053413127e-02 
 2.187761623949575e+00  2.848757628616253e+02 -6.760748869396933e-02 
 2.197859872784847e+00  2.848757627134374e+02 -6.791955064776392e-02 
 2.208004733018922e+00  2.848757625638781e+02 -6.823305301360040e-02 
 2.218196419800242e+00  2.848757624129352e+02 -6.854800244011207e-02 
 2.228435149270326e+00  2.848757622605954e+02 -6.886440560662035e-02 
 2.238721138568363e+00  2.848757621068461e+02 -6.918226922327740e-02 
 2.249054605835804e+00  2.848757619516742e+02 -6.950160003120751e-02 
 2.259435770221001e+00  2.848757617950664e+02 -6.982240480265083e-02 
 2.269864851883845e+00  2.848757616370096e+02 -7.014469034110640e-02 
 2.280342072000442e+00  2.848757614774904e+02 -7.046846348147691e-02 
 2.290867652767797e+00  2.848757613164951e+02 -7.079373109021313e-02 
 2.301441817408533e+00  2.848757611540102e+02 -7.112050006546014e-02 
 2.312064790175619e+00  2.848757609900218e+02 -7.144877733720309e-02 
 2.322736796357132e+00  2.848757608245160e+02 -7.177856986741443e-02 
 2.333458062281028e+00  2.848757606574788e+02 -7.210988465020157e-02 
 2.344228815319948e+00  2.848757604888961e+02 -7.244272871195506e-02 
 2.355049283896035e+00  2.848757603187535e+02 -7.277710911149772e-02 
 2.365919697485784e+00  2.848757601470365e+02 -7.311303294023430e-02 
 2.376840286624903e+00  2.848757599737308e+02 -7.345050732230196e-02 
 2.387811282913204e+00  2.848757597988213e+02 -7.378953941472104e-02 
 2.398832919019517e+00  2.848757596222936e+02 -7.413013640754727e-02 
 2.409905428686621e+00  2.848757594441324e+02 -7.447230552402397e-02 
 2.421029046736205e+00  2.848757592643227e+02 -7.481605402073535e-02 
 2.432204009073843e+00  2.848757590828492e+02 -7.516138918776030e-02 
 2.443430552694000e+00  2.848757588996966e+02 -7.550831834882725e-02 
 2.454708915685059e+00  2.848757587148493e+02 -7.585684886146891e-02 
 2.466039337234368e+00  2.848757585282916e+02 -7.620698811717917e-02 
 2.477422057633314e+00  2.848757583400077e+02 -7.655874354156902e-02 
 2.488857318282420e+00  2.848757581499816e+02 -7.691212259452446e-02 
 2.500345361696461e+00  2.848757579581975e+02 -7.726713277036477e-02 
 2.511886431509610e+00  2.848757577646385e+02 -7.762378159800111e-02 
 2.523480772480605e+00  2.848757575692886e+02 -7.798207664109653e-02 
 2.535128630497938e+00  2.848757573721313e+02 -7.834202549822615e-02 
 2.546830252585072e+00  2.848757571731495e+02 -7.870363580303827e-02 
 2.558585886905677e+00  2.848757569723266e+02 -7.906691522441657e-02 
 2.570395782768895e+00  2.848757567696458e+02 -7.943187146664252e-02 
 2.582260190634628e+00  2.848757565650891e+02 -7.979851226955852e-02 
 2.594179362118846e+00  2.848757563586400e+02 -8.016684540873273e-02 
 2.606153549998928e+00  2.848757561502806e+02 -8.053687869562319e-02 
 2.618183008219018e+00  2.848757559399933e+02 -8.090861997774403e-02 
 2.630267991895415e+00  2.848757557277602e+02 -8.128207713883159e-02 
 2.642408757321980e+00  2.848757555135633e+02 -8.165725809901188e-02 
 2.654605561975573e+00  2.848757552973845e+02 -8.203417081496824e-02 
 2.666858664521513e+00  2.848757550792054e+02 -8.241282328011028e-02 
 2.679168324819066e+00  2.848757548590076e+02 -8.279322352474341e-02 
