 time                   v(signal)              v(out)                 i(vin)                
 3.163500000000162e-06  5.000000000000000e-01  4.999999999154967e-01 -8.450336784482371e-14 
 3.164500000000162e-06  5.000000000000000e-01  4.999999999163375e-01 -8.366256906006120e-14 
 3.165500000000162e-06  5.000000000000000e-01  4.999999999171699e-01 -8.283011863202683e-14 
 3.166500000000162e-06  5.000000000000000e-01  4.999999999179942e-01 -8.200579972028610e-14 
 3.167500000000162e-06  5.000000000000000e-01  4.999999999188101e-01 -8.118993758549076e-14 
 3.168500000000162e-06  5.000000000000000e-01  4.999999999196179e-01 -8.038209854677181e-14 
 3.169500000000162e-06  5.000000000000000e-01  4.999999999204177e-01 -7.958228260412925e-14 
 3.170500000000162e-06  5.000000000000000e-01  4.999999999212096e-01 -7.879038133734584e-14 
 3.171500000000162e-06  5.000000000000000e-01  4.999999999219936e-01 -7.800639474642157e-14 
 3.172500000000162e-06  5.000000000000000e-01  4.999999999227698e-01 -7.723021441113920e-14 
 3.173500000000162e-06  5.000000000000000e-01  4.999999999235382e-01 -7.646173191128147e-14 
 3.174500000000162e-06  5.000000000000000e-01  4.999999999242989e-01 -7.570105566706564e-14 
 3.175500000000163e-06  5.000000000000000e-01  4.999999999250522e-01 -7.494775199762271e-14 
 3.176500000000163e-06  5.000000000000000e-01  4.999999999257980e-01 -7.420203774338718e-14 
 3.177500000000163e-06  5.000000000000000e-01  4.999999999265363e-01 -7.346369606392456e-14 
 3.178500000000163e-06  5.000000000000000e-01  4.999999999272674e-01 -7.273261853901758e-14 
 3.179500000000163e-06  5.000000000000000e-01  4.999999999279912e-01 -7.200880516866626e-14 
 3.180500000000163e-06  5.000000000000000e-01  4.999999999287077e-01 -7.129225595287059e-14 
 3.181500000000163e-06  5.000000000000000e-01  4.999999999294172e-01 -7.058286247141332e-14 
 3.182500000000163e-06  5.000000000000000e-01  4.999999999301196e-01 -6.988040788385996e-14 
 3.183500000000163e-06  5.000000000000000e-01  4.999999999308150e-01 -6.918500061042776e-14 
 3.184500000000163e-06  5.000000000000000e-01  4.999999999315034e-01 -6.849664065111671e-14 
 3.185500000000163e-06  5.000000000000000e-01  4.999999999321850e-01 -6.781500274527508e-14 
 3.186500000000163e-06  5.000000000000000e-01  4.999999999328598e-01 -6.714019531312010e-14 
 3.187500000000163e-06  5.000000000000000e-01  4.999999999335278e-01 -6.647210993443453e-14 
 3.188500000000164e-06  5.000000000000000e-01  4.999999999341893e-01 -6.581074660921837e-14 
 3.189500000000164e-06  5.000000000000000e-01  4.999999999348441e-01 -6.515588849703713e-14 
 3.190500000000164e-06  5.000000000000000e-01  4.999999999354924e-01 -6.450764401810805e-14 
 3.191500000000164e-06  5.000000000000000e-01  4.999999999361342e-01 -6.386579633199663e-14 
 3.192500000000164e-06  5.000000000000000e-01  4.999999999367697e-01 -6.323034543870287e-14 
 3.193500000000164e-06  5.000000000000000e-01  4.999999999373988e-01 -6.260118291800953e-14 
 3.194500000000164e-06  5.000000000000000e-01  4.999999999380217e-01 -6.197830876991661e-14 
 3.195500000000164e-06  5.000000000000000e-01  4.999999999386384e-01 -6.136161457420686e-14 
 3.196500000000164e-06  5.000000000000000e-01  4.999999999392489e-01 -6.075110033088027e-14 
 3.197500000000164e-06  5.000000000000000e-01  4.999999999398534e-01 -6.014654919950235e-14 
 3.198500000000164e-06  5.000000000000000e-01  4.999999999404519e-01 -5.954806960029035e-14 
 3.199500000000164e-06  5.000000000000000e-01  4.999999999410445e-01 -5.895555311302703e-14 
 3.200500000000164e-06  5.000000000000000e-01  4.999999999416312e-01 -5.836878289727787e-14 
 3.201500000000165e-06  5.000000000000000e-01  4.999999999422119e-01 -5.778808421369463e-14 
 3.202500000000165e-06  5.000000000000000e-01  4.999999999427869e-01 -5.721302338140832e-14 
 3.203500000000165e-06  5.000000000000000e-01  4.999999999433563e-01 -5.664370882063618e-14 
 3.204500000000165e-06  5.000000000000000e-01  4.999999999439198e-01 -5.608024895159547e-14 
 3.205500000000165e-06  5.000000000000000e-01  4.999999999444778e-01 -5.552221009341718e-14 
 3.206500000000165e-06  5.000000000000000e-01  4.999999999450303e-01 -5.496970066631857e-14 
 3.207500000000165e-06  5.000000000000000e-01  4.999999999455773e-01 -5.442272067029963e-14 
 3.208500000000165e-06  5.000000000000000e-01  4.999999999461188e-01 -5.388116168514312e-14 
 3.209500000000165e-06  5.000000000000000e-01  4.999999999466549e-01 -5.334502371084904e-14 
 3.210500000000165e-06  5.000000000000000e-01  4.999999999471857e-01 -5.281430674741738e-14 
 3.211500000000165e-06  5.000000000000000e-01  4.999999999477113e-01 -5.228868553419641e-14 
 3.212500000000165e-06  5.000000000000000e-01  4.999999999482315e-01 -5.176848533183787e-14 
 3.213500000000165e-06  5.000000000000000e-01  4.999999999487467e-01 -5.125327245947275e-14 
 3.214500000000165e-06  5.000000000000000e-01  4.999999999492568e-01 -5.074326375753557e-14 
 3.215500000000166e-06  5.000000000000000e-01  4.999999999497616e-01 -5.023845922602632e-14 
 3.216500000000166e-06  5.000000000000000e-01  4.999999999502614e-01 -4.973864202451050e-14 
 3.217500000000166e-06  5.000000000000000e-01  4.999999999507563e-01 -4.924370373277087e-14 
 3.218500000000166e-06  5.000000000000000e-01  4.999999999512463e-01 -4.875375277102467e-14 
 3.219500000000166e-06  5.000000000000000e-01  4.999999999517314e-01 -4.826857229883741e-14 
 3.220500000000166e-06  5.000000000000000e-01  4.999999999522117e-01 -4.778827073642633e-14 
 3.221500000000166e-06  5.000000000000000e-01  4.999999999526872e-01 -4.731273966357419e-14 
 3.222500000000166e-06  5.000000000000000e-01  4.999999999531580e-01 -4.684197908028098e-14 
 3.223500000000166e-06  5.000000000000000e-01  4.999999999536241e-01 -4.637588056632946e-14 
 3.224500000000166e-06  5.000000000000000e-01  4.999999999540856e-01 -4.591444412171963e-14 
 3.225500000000166e-06  5.000000000000000e-01  4.999999999545424e-01 -4.545766974645149e-14 
 3.226500000000166e-06  5.000000000000000e-01  4.999999999549947e-01 -4.500534060009054e-14 
 3.227500000000166e-06  5.000000000000000e-01  4.999999999554425e-01 -4.455756510285402e-14 
 3.228500000000167e-06  5.000000000000000e-01  4.999999999558859e-01 -4.411412641430745e-14 
 3.229500000000167e-06  5.000000000000000e-01  4.999999999563248e-01 -4.367524137488532e-14 
 3.230500000000167e-06  5.000000000000000e-01  4.999999999567594e-01 -4.324058472393588e-14 
 3.231500000000167e-06  5.000000000000000e-01  4.999999999571896e-01 -4.281037330189363e-14 
 3.232500000000167e-06  5.000000000000000e-01  4.999999999576156e-01 -4.238439026832408e-14 
 3.233500000000167e-06  5.000000000000000e-01  4.999999999580375e-01 -4.196252720300997e-14 
 3.234500000000167e-06  5.000000000000000e-01  4.999999999584550e-01 -4.154500094638580e-14 
 3.235500000000167e-06  5.000000000000000e-01  4.999999999588683e-01 -4.113170307823433e-14 
 3.236500000000167e-06  5.000000000000000e-01  4.999999999592776e-01 -4.072241675812105e-14 
 3.237500000000167e-06  5.000000000000000e-01  4.999999999596829e-01 -4.031703356582872e-14 
 3.238500000000167e-06  5.000000000000000e-01  4.999999999600840e-01 -3.991598718222633e-14 
 3.239500000000167e-06  5.000000000000000e-01  4.999999999604812e-01 -3.951884392644489e-14 
 3.240500000000167e-06  5.000000000000000e-01  4.999999999608745e-01 -3.912549537826715e-14 
 3.241500000000168e-06  5.000000000000000e-01  4.999999999612639e-01 -3.873615837812761e-14 
 3.242500000000168e-06  5.000000000000000e-01  4.999999999616492e-01 -3.835072450580901e-14 
 3.243500000000168e-06  5.000000000000000e-01  4.999999999620309e-01 -3.796908534109411e-14 
 3.244500000000168e-06  5.000000000000000e-01  4.999999999624087e-01 -3.759134930420016e-14 
 3.245500000000168e-06  5.000000000000000e-01  4.999999999627828e-01 -3.721719113447541e-14 
 3.246500000000168e-06  5.000000000000000e-01  4.999999999631530e-01 -3.684693609257161e-14 
 3.247500000000168e-06  5.000000000000000e-01  4.999999999635196e-01 -3.648036733805426e-14 
 3.248500000000168e-06  5.000000000000000e-01  4.999999999638826e-01 -3.611737645070612e-14 
 3.249500000000168e-06  5.000000000000000e-01  4.999999999642420e-01 -3.575796343052717e-14 
 3.250500000000168e-06  5.000000000000000e-01  4.999999999645978e-01 -3.540223669773468e-14 
 3.251500000000168e-06  5.000000000000000e-01  4.999999999649500e-01 -3.504997941189414e-14 
 3.252500000000168e-06  5.000000000000000e-01  4.999999999652988e-01 -3.470119157300555e-14 
 3.253500000000168e-06  5.000000000000000e-01  4.999999999656440e-01 -3.435598160128617e-14 
 3.254500000000168e-06  5.000000000000000e-01  4.999999999659858e-01 -3.401413265630149e-14 
 3.255500000000169e-06  5.000000000000000e-01  4.999999999663243e-01 -3.367575315826876e-14 
 3.256500000000169e-06  5.000000000000000e-01  4.999999999666593e-01 -3.334073468697074e-14 
 3.257500000000169e-06  5.000000000000000e-01  4.999999999669910e-01 -3.300907724240743e-14 
 3.258500000000169e-06  5.000000000000000e-01  4.999999999673195e-01 -3.268056398414432e-14 
 3.259500000000169e-06  5.000000000000000e-01  4.999999999676447e-01 -3.235530333239867e-14 
 3.260500000000169e-06  5.000000000000000e-01  4.999999999679666e-01 -3.203340370738772e-14 
 3.261500000000169e-06  5.000000000000000e-01  4.999999999682854e-01 -3.171464826867698e-14 
 3.262500000000169e-06  5.000000000000000e-01  4.999999999686010e-01 -3.139903701626645e-14 
 3.263500000000169e-06  5.000000000000000e-01  4.999999999689135e-01 -3.108656995015613e-14 
 3.264500000000169e-06  5.000000000000000e-01  4.999999999692228e-01 -3.077724707034601e-14 
 3.265500000000169e-06  5.000000000000000e-01  4.999999999695291e-01 -3.047085153640161e-14 
 3.266500000000169e-06  5.000000000000000e-01  4.999999999698323e-01 -3.016770860897466e-14 
 3.267500000000169e-06  5.000000000000000e-01  4.999999999701324e-01 -2.986760144763068e-14 
 3.268500000000170e-06  5.000000000000000e-01  4.999999999704295e-01 -2.957042163215240e-14 
 3.269500000000170e-06  5.000000000000000e-01  4.999999999707237e-01 -2.927627758275708e-14 
 3.270500000000170e-06  5.000000000000000e-01  4.999999999710150e-01 -2.898495245901023e-14 
 3.271500000000170e-06  5.000000000000000e-01  4.999999999713035e-01 -2.869655468112908e-14 
 3.272500000000170e-06  5.000000000000000e-01  4.999999999715890e-01 -2.841097582889640e-14 
 3.273500000000170e-06  5.000000000000000e-01  4.999999999718717e-01 -2.812832432252943e-14 
 3.274500000000170e-06  5.000000000000000e-01  4.999999999721516e-01 -2.784838332159367e-14 
 3.275500000000170e-06  5.000000000000000e-01  4.999999999724287e-01 -2.757126124630638e-14 
 3.276500000000170e-06  5.000000000000000e-01  4.999999999727031e-01 -2.729684967645030e-14 
 3.277500000000170e-06  5.000000000000000e-01  4.999999999729748e-01 -2.702525703224268e-14 
 3.278500000000170e-06  5.000000000000000e-01  4.999999999732438e-01 -2.675615805303178e-14 
 3.279500000000170e-06  5.000000000000000e-01  4.999999999735102e-01 -2.648976957925209e-14 
 3.280500000000170e-06  5.000000000000000e-01  4.999999999737738e-01 -2.622620003112086e-14 
 3.281500000000171e-06  5.000000000000000e-01  4.999999999740347e-01 -2.596534098842085e-14 
 3.282500000000171e-06  5.000000000000000e-01  4.999999999742930e-01 -2.570708403093480e-14 
 3.283500000000171e-06  5.000000000000000e-01  4.999999999745487e-01 -2.545121231822822e-14 
 3.284500000000171e-06  5.000000000000000e-01  4.999999999748020e-01 -2.519805111095286e-14 
 3.285500000000171e-06  5.000000000000000e-01  4.999999999750528e-01 -2.494716672823971e-14 
 3.286500000000171e-06  5.000000000000000e-01  4.999999999753011e-01 -2.469888443074053e-14 
 3.287500000000171e-06  5.000000000000000e-01  4.999999999755470e-01 -2.445298737802082e-14 
 3.288500000000171e-06  5.000000000000000e-01  4.999999999757903e-01 -2.420969241051507e-14 
 3.289500000000171e-06  5.000000000000000e-01  4.999999999760311e-01 -2.396889110800604e-14 
 3.290500000000171e-06  5.000000000000000e-01  4.999999999762696e-01 -2.373036663005923e-14 
 3.291500000000171e-06  5.000000000000000e-01  4.999999999765057e-01 -2.349422739689189e-14 
 3.292500000000171e-06  5.000000000000000e-01  4.999999999767395e-01 -2.326047340850401e-14 
 3.293500000000171e-06  5.000000000000000e-01  4.999999999769709e-01 -2.302910466489561e-14 
 3.294500000000171e-06  5.000000000000000e-01  4.999999999772000e-01 -2.280001274584942e-14 
 3.295500000000172e-06  5.000000000000000e-01  4.999999999774268e-01 -2.257319765136545e-14 
 3.296500000000172e-06  5.000000000000000e-01  4.999999999776513e-01 -2.234865938144370e-14 
 3.297500000000172e-06  5.000000000000000e-01  4.999999999778737e-01 -2.212628951586693e-14 
 3.298500000000172e-06  5.000000000000000e-01  4.999999999780939e-01 -2.190619647485237e-14 
 3.299500000000172e-06  5.000000000000000e-01  4.999999999783118e-01 -2.168816341796553e-14 
 3.300500000000172e-06  5.000000000000000e-01  4.999999999785276e-01 -2.147240718564092e-14 
 3.301500000000172e-06  5.000000000000000e-01  4.999999999787412e-01 -2.125881935766127e-14 
 3.302500000000172e-06  5.000000000000000e-01  4.999999999789527e-01 -2.104729151380935e-14 
 3.303500000000172e-06  5.000000000000000e-01  4.999999999791621e-01 -2.083793207430240e-14 
 3.304500000000172e-06  5.000000000000000e-01  4.999999999793693e-01 -2.063063261892317e-14 
 3.305500000000172e-06  5.000000000000000e-01  4.999999999795746e-01 -2.042539314767167e-14 
 3.306500000000172e-06  5.000000000000000e-01  4.999999999797778e-01 -2.022210524033063e-14 
 3.307500000000172e-06  5.000000000000000e-01  4.999999999799791e-01 -2.002087731711732e-14 
 3.308500000000173e-06  5.000000000000000e-01  4.999999999801783e-01 -1.982170937803174e-14 
 3.309500000000173e-06  5.000000000000000e-01  4.999999999803755e-01 -1.962449300285662e-14 
 3.310500000000173e-06  5.000000000000000e-01  4.999999999805707e-01 -1.942933661180923e-14 
 3.311500000000173e-06  5.000000000000000e-01  4.999999999807641e-01 -1.923591494423782e-14 
 3.312500000000173e-06  5.000000000000000e-01  4.999999999809555e-01 -1.904455326079413e-14 
 3.313500000000173e-06  5.000000000000000e-01  4.999999999811450e-01 -1.885503472104366e-14 
 3.314500000000173e-06  5.000000000000000e-01  4.999999999813327e-01 -1.866735932498642e-14 
 3.315500000000173e-06  5.000000000000000e-01  4.999999999815185e-01 -1.848152707262241e-14 
 3.316500000000173e-06  5.000000000000000e-01  4.999999999817024e-01 -1.829764638416886e-14 
 3.317500000000173e-06  5.000000000000000e-01  4.999999999818844e-01 -1.811560883940855e-14 
 3.318500000000173e-06  5.000000000000000e-01  4.999999999820647e-01 -1.793530601812421e-14 
 3.319500000000173e-06  5.000000000000000e-01  4.999999999822431e-01 -1.775695476075034e-14 
 3.320500000000173e-06  5.000000000000000e-01  4.999999999824197e-01 -1.758022980663521e-14 
 3.321500000000174e-06  5.000000000000000e-01  4.999999999825946e-01 -1.740545641643054e-14 
 3.322500000000174e-06  5.000000000000000e-01  4.999999999827677e-01 -1.723230932948461e-14 
 3.323500000000174e-06  5.000000000000000e-01  4.999999999829393e-01 -1.706078854579740e-14 
 3.324500000000174e-06  5.000000000000000e-01  4.999999999831091e-01 -1.689089406536892e-14 
 3.325500000000174e-06  5.000000000000000e-01  4.999999999832772e-01 -1.672284272863367e-14 
 3.326500000000174e-06  5.000000000000000e-01  4.999999999834437e-01 -1.655630927493990e-14 
 3.327500000000174e-06  5.000000000000000e-01  4.999999999836084e-01 -1.639161896493935e-14 
 3.328500000000174e-06  5.000000000000000e-01  4.999999999837715e-01 -1.622855495819753e-14 
 3.329500000000174e-06  5.000000000000000e-01  4.999999999839331e-01 -1.606690041427994e-14 
 3.330500000000174e-06  5.000000000000000e-01  4.999999999840930e-01 -1.590698059383833e-14 
 3.331500000000174e-06  5.000000000000000e-01  4.999999999842513e-01 -1.574868707665544e-14 
 3.332500000000174e-06  5.000000000000000e-01  4.999999999844080e-01 -1.559201986273129e-14 
 3.333500000000174e-06  5.000000000000000e-01  4.999999999845633e-01 -1.543665369141412e-14 
 3.334500000000174e-06  5.000000000000000e-01  4.999999999847169e-01 -1.528302224357292e-14 
 3.335500000000175e-06  5.000000000000000e-01  4.999999999848690e-01 -1.513101709899045e-14 
 3.336500000000175e-06  5.000000000000000e-01  4.999999999850196e-01 -1.498042141723221e-14 
 3.337500000000175e-06  5.000000000000000e-01  4.999999999851686e-01 -1.483145203873271e-14 
 3.338500000000175e-06  5.000000000000000e-01  4.999999999853161e-01 -1.468389212305743e-14 
 3.339500000000175e-06  5.000000000000000e-01  4.999999999854622e-01 -1.453774167020638e-14 
 3.340500000000175e-06  5.000000000000000e-01  4.999999999856070e-01 -1.439300068017957e-14 
 3.341500000000175e-06  5.000000000000000e-01  4.999999999857501e-01 -1.424988599341148e-14 
 3.342500000000175e-06  5.000000000000000e-01  4.999999999858919e-01 -1.410807234925038e-14 
 3.343500000000175e-06  5.000000000000000e-01  4.999999999860323e-01 -1.396766816791351e-14 
 3.344500000000175e-06  5.000000000000000e-01  4.999999999861714e-01 -1.382856502918361e-14 
 3.345500000000175e-06  5.000000000000000e-01  4.999999999863091e-01 -1.369097977349520e-14 
 3.346500000000175e-06  5.000000000000000e-01  4.999999999864453e-01 -1.355469556041378e-14 
 3.347500000000175e-06  5.000000000000000e-01  4.999999999865802e-01 -1.341982081015658e-14 
 3.348500000000176e-06  5.000000000000000e-01  4.999999999867137e-01 -1.328624710250637e-14 
 3.349500000000176e-06  5.000000000000000e-01  4.999999999868460e-01 -1.315397443746313e-14 
